IDSensorAgent,MeasuredDepth,TrueDepth,Temperature,DangerTemp,CriticalTemp,ShutdownTemp,Ticks
4,21.602266666666544,18.708116489620046,30.56124348214383,120.0,139.0,150.0,122.0
4,21.615399999999877,18.719490292827288,30.561584696232423,120.0,139.0,150.0,123.0
4,21.62853333333321,18.730864096034527,30.561925910321012,120.0,139.0,150.0,124.0
4,21.64166666666654,18.74223789924177,30.562267124409605,120.0,139.0,150.0,125.0
4,21.654799999999874,18.753611702449007,30.562608338498194,120.0,139.0,150.0,126.0
4,21.667933333333206,18.76498550565625,30.562949552586783,120.0,139.0,150.0,127.0
4,21.68106666666654,18.776359308863487,30.563290766675376,120.0,139.0,150.0,128.0
4,21.69419999999987,18.78773311207073,30.563631980763965,120.0,139.0,150.0,129.0
4,21.707333333333203,18.799106915277967,30.563973194852554,120.0,139.0,150.0,130.0
4,21.720466666666535,18.81048071848521,30.564314408941147,120.0,139.0,150.0,131.0
4,21.733599999999868,18.821854521692448,30.564655623029736,120.0,139.0,150.0,132.0
4,21.7467333333332,18.83322832489969,30.564996837118326,120.0,139.0,150.0,133.0
4,21.759866666666532,18.844602128106928,30.56533805120692,120.0,139.0,150.0,134.0
4,21.772999999999865,18.85597593131417,30.565679265295508,120.0,139.0,150.0,135.0
4,21.786133333333197,18.86734973452141,30.566020479384097,120.0,139.0,150.0,136.0
4,21.79926666666653,18.87872353772865,30.56636169347269,120.0,139.0,150.0,137.0
4,21.81239999999986,18.890097340935892,30.56670290756128,120.0,139.0,150.0,138.0
4,21.825533333333194,18.90147114414313,30.56704412164987,120.0,139.0,150.0,139.0
4,21.838666666666526,18.912844947350372,30.56738533573846,120.0,139.0,150.0,140.0
4,21.85179999999986,18.92421875055761,30.56772654982705,120.0,139.0,150.0,141.0
4,21.86493333333319,18.935592553764852,30.568067763915643,120.0,139.0,150.0,142.0
4,21.878066666666523,18.94696635697209,30.568408978004232,120.0,139.0,150.0,143.0
4,21.891199999999856,18.958340160179333,30.56875019209282,120.0,139.0,150.0,144.0
4,21.904333333333188,18.96971396338657,30.569091406181414,120.0,139.0,150.0,145.0
4,21.91746666666652,18.981087766593813,30.569432620270003,120.0,139.0,150.0,146.0
4,21.930599999999853,18.99246156980105,30.569773834358593,120.0,139.0,150.0,147.0
4,21.943733333333185,19.003835373008293,30.570115048447185,120.0,139.0,150.0,148.0
4,21.956866666666517,19.015209176215535,30.570456262535775,120.0,139.0,150.0,149.0
4,21.96999999999985,19.026582979422773,30.570797476624364,120.0,139.0,150.0,150.0
4,21.983133333333182,19.037956782630015,30.571138690712957,120.0,139.0,150.0,151.0
4,21.996266666666514,19.049330585837254,30.571479904801546,120.0,139.0,150.0,152.0
4,22.009399999999847,19.060704389044496,30.571821118890135,120.0,139.0,150.0,153.0
4,22.02253333333318,19.072078192251734,30.572162332978728,120.0,139.0,150.0,154.0
4,22.03566666666651,19.083451995458976,30.572503547067317,120.0,139.0,150.0,155.0
4,22.048799999999844,19.094825798666214,30.572844761155906,120.0,139.0,150.0,156.0
4,22.061933333333176,19.106199601873456,30.5731859752445,120.0,139.0,150.0,157.0
4,22.07506666666651,19.117573405080694,30.573527189333088,120.0,139.0,150.0,158.0
4,22.08819999999984,19.128947208287936,30.57386840342168,120.0,139.0,150.0,159.0
4,22.101333333333173,19.140321011495175,30.57420961751027,120.0,139.0,150.0,160.0
4,22.114466666666505,19.151694814702417,30.57455083159886,120.0,139.0,150.0,161.0
4,22.127599999999838,19.163068617909655,30.574892045687452,120.0,139.0,150.0,162.0
4,22.14073333333317,19.174442421116897,30.57523325977604,120.0,139.0,150.0,163.0
4,22.153866666666502,19.18581622432414,30.57557447386463,120.0,139.0,150.0,164.0
4,22.166999999999835,19.197190027531377,30.575915687953223,120.0,139.0,150.0,165.0
4,22.180133333333167,19.20856383073862,30.576256902041813,120.0,139.0,150.0,166.0
4,22.1932666666665,19.219937633945857,30.576598116130402,120.0,139.0,150.0,167.0
4,22.20639999999983,19.2313114371531,30.576939330218995,120.0,139.0,150.0,168.0
4,22.219533333333164,19.242685240360338,30.577280544307584,120.0,139.0,150.0,169.0
4,22.232666666666496,19.25405904356758,30.577621758396173,120.0,139.0,150.0,170.0
4,22.24579999999983,19.265432846774818,30.577962972484766,120.0,139.0,150.0,171.0
4,22.25893333333316,19.27680664998206,30.578304186573355,120.0,139.0,150.0,172.0
4,22.272066666666493,19.288180453189298,30.578645400661944,120.0,139.0,150.0,173.0
4,22.285199999999826,19.29955425639654,30.578986614750537,120.0,139.0,150.0,174.0
4,22.298333333333158,19.31092805960378,30.579327828839126,120.0,139.0,150.0,175.0
4,22.31146666666649,19.32230186281102,30.57966904292772,120.0,139.0,150.0,176.0
4,22.324599999999823,19.33367566601826,30.58001025701631,120.0,139.0,150.0,177.0
4,22.337733333333155,19.3450494692255,30.580351471104898,120.0,139.0,150.0,178.0
4,22.350866666666487,19.356423272432743,30.58069268519349,120.0,139.0,150.0,179.0
4,22.36399999999982,19.36779707563998,30.58103389928208,120.0,139.0,150.0,180.0
4,22.377133333333152,19.379170878847223,30.58137511337067,120.0,139.0,150.0,181.0
4,22.390266666666484,19.39054468205446,30.58171632745926,120.0,139.0,150.0,182.0
4,22.403399999999817,19.401918485261703,30.58205754154785,120.0,139.0,150.0,183.0
4,22.41653333333315,19.41329228846894,30.58239875563644,120.0,139.0,150.0,184.0
4,22.42966666666648,19.424666091676183,30.582739969725033,120.0,139.0,150.0,185.0
4,22.442799999999814,19.43603989488342,30.583081183813622,120.0,139.0,150.0,186.0
4,22.455933333333146,19.447413698090664,30.58342239790221,120.0,139.0,150.0,187.0
4,22.46906666666648,19.458787501297902,30.583763611990804,120.0,139.0,150.0,188.0
4,22.48219999999981,19.470161304505144,30.584104826079393,120.0,139.0,150.0,189.0
4,22.495333333333143,19.481535107712382,30.584446040167983,120.0,139.0,150.0,190.0
4,22.508466666666475,19.492908910919624,30.584787254256575,120.0,139.0,150.0,191.0
4,22.521599999999808,19.504282714126866,30.585128468345165,120.0,139.0,150.0,192.0
4,22.53473333333314,19.515656517334104,30.585469682433757,120.0,139.0,150.0,193.0
4,22.547866666666472,19.527030320541346,30.585810896522347,120.0,139.0,150.0,194.0
4,22.560999999999805,19.538404123748585,30.586152110610936,120.0,139.0,150.0,195.0
4,22.574133333333137,19.549777926955827,30.58649332469953,120.0,139.0,150.0,196.0
4,22.58726666666647,19.561151730163065,30.586834538788118,120.0,139.0,150.0,197.0
4,22.6003999999998,19.572525533370307,30.587175752876707,120.0,139.0,150.0,198.0
4,22.613533333333134,19.583899336577545,30.5875169669653,120.0,139.0,150.0,199.0
4,22.626666666666466,19.595273139784787,30.58785818105389,120.0,139.0,150.0,200.0
4,22.6397999999998,19.606646942992025,30.588199395142478,120.0,139.0,150.0,201.0
4,22.65293333333313,19.618020746199267,30.58854060923107,120.0,139.0,150.0,202.0
4,22.666066666666463,19.629394549406506,30.58888182331966,120.0,139.0,150.0,203.0
4,22.679199999999796,19.640768352613748,30.58922303740825,120.0,139.0,150.0,204.0
4,22.692333333333128,19.652142155820986,30.589564251496842,120.0,139.0,150.0,205.0
4,22.70546666666646,19.663515959028228,30.58990546558543,120.0,139.0,150.0,206.0
4,22.718599999999793,19.67488976223547,30.590246679674024,120.0,139.0,150.0,207.0
4,22.731733333333125,19.686263565442708,30.590587893762613,120.0,139.0,150.0,208.0
4,22.744866666666457,19.69763736864995,30.590929107851203,120.0,139.0,150.0,209.0
4,22.75799999999979,19.70901117185719,30.591270321939795,120.0,139.0,150.0,210.0
4,22.771133333333122,19.72038497506443,30.591611536028385,120.0,139.0,150.0,211.0
4,22.784266666666454,19.73175877827167,30.591952750116974,120.0,139.0,150.0,212.0
4,22.797399999999787,19.74313258147891,30.592293964205567,120.0,139.0,150.0,213.0
4,22.81053333333312,19.75450638468615,30.592635178294156,120.0,139.0,150.0,214.0
4,22.82366666666645,19.76588018789339,30.592976392382745,120.0,139.0,150.0,215.0
4,22.836799999999783,19.77725399110063,30.593317606471338,120.0,139.0,150.0,216.0
4,22.849933333333116,19.78862779430787,30.593658820559927,120.0,139.0,150.0,217.0
4,22.863066666666448,19.80000159751511,30.594000034648516,120.0,139.0,150.0,218.0
4,22.87619999999978,19.81137540072235,30.59434124873711,120.0,139.0,150.0,219.0
4,22.889333333333113,19.822749203929593,30.5946824628257,120.0,139.0,150.0,220.0
4,22.902466666666445,19.83412300713683,30.595023676914288,120.0,139.0,150.0,221.0
4,22.915599999999777,19.845496810344073,30.59536489100288,120.0,139.0,150.0,222.0
4,22.92873333333311,19.856870613551312,30.59570610509147,120.0,139.0,150.0,223.0
4,22.941866666666442,19.868244416758554,30.59604731918006,120.0,139.0,150.0,224.0
4,22.954999999999774,19.879618219965792,30.59638853326865,120.0,139.0,150.0,225.0
4,22.968133333333107,19.890992023173034,30.59672974735724,120.0,139.0,150.0,226.0
4,22.98126666666644,19.902365826380272,30.597070961445834,120.0,139.0,150.0,227.0
4,22.99439999999977,19.913739629587514,30.597412175534423,120.0,139.0,150.0,228.0
4,23.007533333333104,19.925113432794753,30.597753389623012,120.0,139.0,150.0,229.0
4,23.020666666666436,19.936487236001994,30.598094603711605,120.0,139.0,150.0,230.0
4,23.03379999999977,19.947861039209233,30.598435817800194,120.0,139.0,150.0,231.0
4,23.0469333333331,19.959234842416475,30.598777031888783,120.0,139.0,150.0,232.0
4,23.060066666666433,19.970608645623713,30.599118245977376,120.0,139.0,150.0,233.0
4,23.073199999999765,19.981982448830955,30.599459460065965,120.0,139.0,150.0,234.0
4,23.086333333333098,19.993356252038197,30.599800674154555,120.0,139.0,150.0,235.0
4,23.09946666666643,20.004730055245435,30.600141888243147,120.0,139.0,150.0,236.0
4,23.112599999999762,20.016103858452677,30.600483102331737,120.0,139.0,150.0,237.0
4,23.125733333333095,20.027477661659915,30.600824316420326,120.0,139.0,150.0,238.0
4,23.138866666666427,20.038851464867157,30.60116553050892,120.0,139.0,150.0,239.0
4,23.15199999999976,20.050225268074396,30.601506744597508,120.0,139.0,150.0,240.0
4,23.16513333333309,20.061599071281638,30.601847958686097,120.0,139.0,150.0,241.0
4,23.178266666666424,20.072972874488876,30.60218917277469,120.0,139.0,150.0,242.0
4,23.191399999999756,20.084346677696118,30.60253038686328,120.0,139.0,150.0,243.0
4,23.20453333333309,20.095720480903356,30.60287160095187,120.0,139.0,150.0,244.0
4,23.21766666666642,20.107094284110598,30.60321281504046,120.0,139.0,150.0,245.0
4,23.230799999999753,20.118468087317837,30.60355402912905,120.0,139.0,150.0,246.0
4,23.243933333333086,20.12984189052508,30.603895243217643,120.0,139.0,150.0,247.0
4,23.257066666666418,20.141215693732317,30.604236457306232,120.0,139.0,150.0,248.0
4,23.27019999999975,20.15258949693956,30.60457767139482,120.0,139.0,150.0,249.0
4,23.283333333333083,20.1639633001468,30.604918885483414,120.0,139.0,150.0,250.0
4,23.296466666666415,20.17533710335404,30.605260099572003,120.0,139.0,150.0,251.0
4,23.309599999999747,20.18671090656128,30.605601313660593,120.0,139.0,150.0,252.0
4,23.32273333333308,20.19808470976852,30.605942527749185,120.0,139.0,150.0,253.0
4,23.335866666666412,20.20945851297576,30.606283741837775,120.0,139.0,150.0,254.0
4,23.348999999999744,20.220832316183,30.606624955926364,120.0,139.0,150.0,255.0
4,23.362133333333077,20.23220611939024,30.606966170014957,120.0,139.0,150.0,256.0
4,23.37526666666641,20.24357992259748,30.607307384103546,120.0,139.0,150.0,257.0
4,23.38839999999974,20.25495372580472,30.607648598192135,120.0,139.0,150.0,258.0
4,23.401533333333074,20.26632752901196,30.607989812280728,120.0,139.0,150.0,259.0
4,23.414666666666406,20.277701332219202,30.608331026369317,120.0,139.0,150.0,260.0
4,23.42779999999974,20.28907513542644,30.608672240457906,120.0,139.0,150.0,261.0
4,23.44093333333307,20.300448938633682,30.6090134545465,120.0,139.0,150.0,262.0
4,23.454066666666403,20.311822741840924,30.60935466863509,120.0,139.0,150.0,263.0
4,23.467199999999735,20.323196545048162,30.60969588272368,120.0,139.0,150.0,264.0
4,23.480333333333068,20.334570348255404,30.61003709681227,120.0,139.0,150.0,265.0
4,23.4934666666664,20.345944151462643,30.61037831090086,120.0,139.0,150.0,266.0
4,23.506599999999732,20.357317954669885,30.610719524989452,120.0,139.0,150.0,267.0
4,23.519733333333065,20.368691757877123,30.61106073907804,120.0,139.0,150.0,268.0
4,23.532866666666397,20.380065561084365,30.61140195316663,120.0,139.0,150.0,269.0
4,23.54599999999973,20.391439364291603,30.611743167255224,120.0,139.0,150.0,270.0
4,23.55913333333306,20.402813167498845,30.612084381343813,120.0,139.0,150.0,271.0
4,23.572266666666394,20.414186970706083,30.612425595432402,120.0,139.0,150.0,272.0
4,23.585399999999726,20.425560773913325,30.612766809520995,120.0,139.0,150.0,273.0
4,23.59853333333306,20.436934577120564,30.613108023609584,120.0,139.0,150.0,274.0
4,23.61166666666639,20.448308380327806,30.613449237698173,120.0,139.0,150.0,275.0
4,23.624799999999723,20.459682183535044,30.613790451786766,120.0,139.0,150.0,276.0
4,23.637933333333056,20.471055986742286,30.614131665875355,120.0,139.0,150.0,277.0
4,23.651066666666388,20.482429789949528,30.614472879963948,120.0,139.0,150.0,278.0
4,23.66419999999972,20.493803593156766,30.614814094052537,120.0,139.0,150.0,279.0
4,23.677333333333053,20.505177396364008,30.615155308141127,120.0,139.0,150.0,280.0
4,23.690466666666385,20.516551199571246,30.61549652222972,120.0,139.0,150.0,281.0
4,23.703599999999717,20.52792500277849,30.61583773631831,120.0,139.0,150.0,282.0
4,23.71673333333305,20.539298805985727,30.616178950406898,120.0,139.0,150.0,283.0
4,23.729866666666382,20.55067260919297,30.61652016449549,120.0,139.0,150.0,284.0
4,23.742999999999714,20.562046412400207,30.61686137858408,120.0,139.0,150.0,285.0
4,23.756133333333047,20.57342021560745,30.61720259267267,120.0,139.0,150.0,286.0
4,23.76926666666638,20.584794018814687,30.61754380676126,120.0,139.0,150.0,287.0
4,23.78239999999971,20.59616782202193,30.61788502084985,120.0,139.0,150.0,288.0
4,23.795533333333044,20.607541625229167,30.61822623493844,120.0,139.0,150.0,289.0
4,23.808666666666376,20.61891542843641,30.618567449027033,120.0,139.0,150.0,290.0
4,23.82179999999971,20.63028923164365,30.618908663115622,120.0,139.0,150.0,291.0
4,23.83493333333304,20.64166303485089,30.61924987720421,120.0,139.0,150.0,292.0
4,23.848066666666373,20.65303683805813,30.619591091292804,120.0,139.0,150.0,293.0
4,23.861199999999705,20.66441064126537,30.619932305381393,120.0,139.0,150.0,294.0
4,23.874333333333038,20.67578444447261,30.620273519469986,120.0,139.0,150.0,295.0
4,23.88746666666637,20.68715824767985,30.620614733558575,120.0,139.0,150.0,296.0
4,23.900599999999702,20.698532050887092,30.620955947647165,120.0,139.0,150.0,297.0
4,23.913733333333035,20.70990585409433,30.621297161735757,120.0,139.0,150.0,298.0
4,23.926866666666367,20.721279657301572,30.621638375824347,120.0,139.0,150.0,299.0
4,23.9399999999997,20.73265346050881,30.621979589912936,120.0,139.0,150.0,300.0
4,23.95313333333303,20.744027263716053,30.62232080400153,120.0,139.0,150.0,301.0
4,23.966266666666364,20.75540106692329,30.622662018090118,120.0,139.0,150.0,302.0
4,23.979399999999696,20.766774870130533,30.623003232178707,120.0,139.0,150.0,303.0
4,23.99253333333303,20.77814867333777,30.6233444462673,120.0,139.0,150.0,304.0
4,24.00566666666636,20.789522476545013,30.62368566035589,120.0,139.0,150.0,305.0
4,24.018799999999693,20.800896279752255,30.62402687444448,120.0,139.0,150.0,306.0
4,24.031933333333026,20.812270082959493,30.62436808853307,120.0,139.0,150.0,307.0
4,24.045066666666358,20.823643886166735,30.62470930262166,120.0,139.0,150.0,308.0
4,24.05819999999969,20.835017689373974,30.62505051671025,120.0,139.0,150.0,309.0
4,24.071333333333023,20.846391492581215,30.625391730798842,120.0,139.0,150.0,310.0
4,24.084466666666355,20.857765295788454,30.62573294488743,120.0,139.0,150.0,311.0
4,24.097599999999687,20.869139098995696,30.626074158976024,120.0,139.0,150.0,312.0
4,24.11073333333302,20.880512902202934,30.626415373064614,120.0,139.0,150.0,313.0
4,24.123866666666352,20.891886705410176,30.626756587153203,120.0,139.0,150.0,314.0
4,24.136999999999684,20.903260508617414,30.627097801241796,120.0,139.0,150.0,315.0
4,24.150133333333017,20.914634311824656,30.627439015330385,120.0,139.0,150.0,316.0
4,24.16326666666635,20.926008115031895,30.627780229418974,120.0,139.0,150.0,317.0
4,24.17639999999968,20.937381918239137,30.628121443507567,120.0,139.0,150.0,318.0
4,24.189533333333014,20.948755721446375,30.628462657596156,120.0,139.0,150.0,319.0
4,24.202666666666346,20.960129524653617,30.628803871684745,120.0,139.0,150.0,320.0
4,24.21579999999968,20.97150332786086,30.629145085773338,120.0,139.0,150.0,321.0
4,24.22893333333301,20.982877131068097,30.629486299861927,120.0,139.0,150.0,322.0
4,24.242066666666343,20.99425093427534,30.629827513950517,120.0,139.0,150.0,323.0
4,24.255199999999675,21.005624737482577,30.63016872803911,120.0,139.0,150.0,324.0
4,24.268333333333008,21.01699854068982,30.6305099421277,120.0,139.0,150.0,325.0
4,24.28146666666634,21.028372343897058,30.630851156216288,120.0,139.0,150.0,326.0
4,24.294599999999672,21.0397461471043,30.63119237030488,120.0,139.0,150.0,327.0
4,24.307733333333005,21.051119950311538,30.63153358439347,120.0,139.0,150.0,328.0
4,24.320866666666337,21.06249375351878,30.63187479848206,120.0,139.0,150.0,329.0
